Rank,countdown,Metropolitan Statistical Area,R_0 (median),R_0 (minimum),R_0 (maximum),HIT (median),HIT (minimum),HIT (maximum),p_vac^d (median),p_vac^d (minimum),p_vac^d (maximum),p_vac^i (median),p_vac^i (minimum),p_vac^i (maximum)
93,365574,"Toledo, OH MSA",6.81014219723397,4.4292284753882,9.9802222353353,0.85316018799047,0.774227045284144,0.899801830418218,0.56910293809788,0.479478294581468,0.62206219491044,0.569592805020869,0.482953962622115,0.508393969823948
94,352638,"Wichita, KS MSA",4.50688824081534,2.92972118425941,9.43217626115643,0.778117417924015,0.658670591122211,0.893979928670523,0.550734768114516,0.415117444807441,0.682282537107584,0.550808022017413,0.414568251961603,0.675444877727106
95,453010,"Augusta-Richmond County, GA-SC MSA",9.33108490837311,5.08591352701828,17.4835358043334,0.892831325636886,0.803378489491096,0.942803331591991,0.740552576198699,0.637834628224519,0.797935015135527,0.74388278775417,0.631823620514954,0.756468681568532
96,438026,"Palm Bay-Melbourne-Titusville, FL MSA",29.1381845325361,18.327838647363,50.1888396850497,0.965680771947772,0.94543819272744,0.980075251664009,0.727687046479866,0.704729348514271,0.744012244672264,0.727337185480284,0.704144859537833,0.744033720709325
97,413168,"Jackson, MS MSA",12.2781186666534,4.43183754356909,29.1146014371188,0.918554297514982,0.774359960136384,0.965652973056843,0.694411317060764,0.528061857574832,0.748746593752807,0.694625989258767,0.526686836314749,0.730813034341682
98,273515,"Harrisburg-Carlisle, PA MSA",3.46225432019562,2.98421951528233,6.53679203563058,0.711170842024252,0.664904007604349,0.847019762209165,0.47325618863386,0.42113656265926,0.626290105863459,0.473120225820807,0.403774274749291,0.457435338561606
99,255869,"Spokane-Spokane Valley, WA MSA",3.15559193389411,2.9362103796151,3.60019577914508,0.683102244856494,0.659424948926484,0.722237327816248,0.45005952413024,0.423323055038266,0.494250969769063,0.449878618735607,0.423043943028336,0.494434322971561
100,338250,"Chattanooga, TN-GA MSA",5.20887957753913,3.98429436602789,9.34795765308098,0.808020134634704,0.749014528513128,0.893024761438622,0.596538789225876,0.528884577812723,0.694002765462967,0.598465516405759,0.523023745652255,0.688345743720099
101,275405,"Scranton–Wilkes-Barre, PA MSA",5.16120795438074,4.30295902079769,6.28850059655301,0.80624690792565,0.767601783989424,0.840979580959547,0.49720468800142,0.453469725522032,0.536511901880541,0.497222978600879,0.447110830084312,0.350763660113953
102,256252,"Modesto, CA MSA",3.2571764625542,2.48308160938563,4.80477761212441,0.692985623746088,0.597274613842667,0.791873822114765,0.463813998961102,0.353006016136544,0.578300323966395,0.465353861188472,0.371290028933278,0.340264390339926
103,276669,"Lansing-East Lansing, MI MSA",4.112971650925,3.30202283390153,5.92686912896381,0.756866790031217,0.697155334683606,0.831276854905884,0.502640635751717,0.435509896360898,0.586296320311331,0.502676045545366,0.438068042064525,0.421614525599393
104,296447,"Lancaster, PA MSA",5.37040329438355,4.23831950314537,7.1929562645748,0.81379424501586,0.764057429068792,0.860975103529409,0.542336357017009,0.485919921849917,0.595853571474206,0.543216043349599,0.146945287987567,0.511371491897879
105,296570,"Portland-South Portland, ME MSA",18.9799274905351,6.42750456652134,35.9328217629978,0.947312759730053,0.844418624732115,0.972170290254528,0.55073217961826,0.435065253207295,0.578675406450289,0.550593867734173,0.433627471309193,0.564815523826212
106,275956,"Youngstown-Warren-Boardman, OH-PA MSA",4.96674235977516,3.6176107329908,6.86868429785787,0.798660786575354,0.723574460104151,0.854411710214739,0.513987131383176,0.429241512429698,0.576909993015776,0.514764746824118,0.425562978734952,0.423622366973755
107,360403,"Fayetteville-Springdale-Rogers, AR MSA",7.14970532397445,3.61776664266062,15.5624360340268,0.860134095786187,0.723586372816858,0.935742707773158,0.673719723442328,0.515874993379022,0.76112082168126,0.673769617399219,0.507119044017228,0.76128753174754
108,350506,"Fayetteville, NC MSA",4.36080127191723,2.74819653987204,7.11855036631427,0.770684344998746,0.636125005802329,0.859521960435638,0.663888977677086,0.511517442924512,0.764486408436754,0.665451381017887,0.51841816564826,0.665220105033324
109,170126,"Lexington-Fayette, KY MSA",3.39662458083188,2.89713023396945,4.13591638981459,0.705590071495306,0.654830843199663,0.758215615174747,0.327359723076351,0.269097878650828,0.387763739087039,0.329026845767541,0.272808328025963,0.274379482522198
110,274292,"Pensacola-Ferry Pass-Brent, FL MSA",3.85584328109732,3.03842564088477,4.84196996612756,0.740653359823428,0.670882187622401,0.793472490123733,0.543578571508229,0.462390241272287,0.605040875470113,0.545713969407555,0.477877293166831,0.545694122567191
111,274314,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA",6.09651795431105,4.10760296652211,12.4408310059821,0.835971942099692,0.756549012124535,0.919619517416549,0.54564955330921,0.454157092195475,0.642008659354904,0.552047814294889,0.451327320913952,0.641222311046601
112,130851,"Santa Rosa-Petaluma, CA MSA",3.08540562546301,2.45857368928914,14.6914946116929,0.675893505947071,0.593260106721009,0.931933405931068,0.263519332201961,0.169325593097538,0.555378989015023,0.264698607945474,0.180913487920428,0.491413999063228
113,258876,"Port St. Lucie, FL MSA",10.4909291887886,5.61154422239483,25.3135591987282,0.904679558692601,0.821795933459965,0.9604954802227,0.528043673440138,0.430527015013385,0.593713848210461,0.529075601086252,0.441757687104048,0.545034377107891
114,324914,"Lafayette, LA MSA",6.36400017363424,3.77218640025523,15.6067055236486,0.842866126223102,0.734901753547402,0.935924977985602,0.662894625134024,0.536602175558214,0.77175118635446,0.66416335618216,0.55188887109965,0.722668229958974
115,204812,"Reno, NV MSA",3.5045222626774,2.88030755508805,4.40957826998231,0.714654402213437,0.652814853666059,0.773220943415976,0.430373691053572,0.359753865731996,0.497255791692509,0.430599966575451,0.369756966987162,0.365231795976304
116,291079,"Huntsville, AL MSA",5.55957442632567,3.47137633652772,9.30391583617205,0.820130117286531,0.711929821760478,0.892518374240643,0.61625701913703,0.492622294125992,0.698971231691053,0.616922128572055,0.475712651695076,0.604840552572264
117,247673,"Springfield, MO MSA",3.79298643970676,2.74427799481346,6.30942181851103,0.736355503533698,0.63560542995646,0.841506871982132,0.523733069376753,0.409036248370562,0.643440452778711,0.526626024526287,0.400865546561911,0.542922745784194
118,217073,"Visalia, CA MSA",3.22535590066875,2.62724042804603,5.28082406883603,0.689956696005964,0.619372483262319,0.810635615395456,0.463965203670053,0.381814515255632,0.604419505270913,0.465626534106857,0.383092265812485,0.408369522192607
119,292122,"Asheville, NC MSA",9.07300955313648,5.1562265635761,18.6810465215287,0.889782988307964,0.806059724554374,0.946469808377836,0.631092655116332,0.536426409029729,0.695188680737066,0.631367807878538,0.540096643941177,0.642458363173693
120,320300,"Killeen-Temple, TX MSA",4.86913679590607,3.05267336428273,12.4949167719624,0.794624788352467,0.672418277140187,0.919967454105503,0.694538928392186,0.55611152649504,0.836518757412226,0.695844029155321,0.5627929218087,0.79632564575884
121,230561,"York-Hanover, PA MSA",4.08748398262617,3.08556282379554,8.05678074004442,0.755350723268765,0.675910018007702,0.875880946464172,0.511050421734757,0.421510213538582,0.646903964869626,0.51343136740458,0.170605753257561,0.501837844448464
122,310944,"Vallejo, CA MSA",17.7403350435825,4.6655259382057,71.7116629888854,0.943631278803737,0.785661892518684,0.98605526690749,0.694395046655604,0.515249681478917,0.742506019419556,0.694623656599449,0.518710458415666,0.74190896702596
123,253508,"Santa Maria-Santa Barbara, CA MSA",8.88953664921443,3.57602509359767,38.1779898312,0.887508197619235,0.720359904132007,0.973806897523379,0.565417070051293,0.373558081215929,0.664473907282365,0.567766966752588,0.366555541610931,0.662369966627898
124,259841,"Salinas, CA MSA",9.09725313564244,5.62853076790613,15.1175437934399,0.890076709410001,0.822333741923914,0.933851688232983,0.597189567549494,0.51928265248263,0.647532410264735,0.598625790089363,0.523768230162741,0.621091907855577
125,229056,"Salem, OR MSA",4.37675028586488,3.38727738955658,5.45757963494605,0.771519978366234,0.704777647356803,0.816768592143523,0.527520859887604,0.452141754346363,0.57862485913257,0.527895327575775,0.44627559761348,0.438855388148722
126,259864,"Mobile, AL MSA",4.53723328633409,3.28107443448784,7.38556294235647,0.779601370065774,0.695221787872638,0.864600707108599,0.602421432306086,0.504801687994135,0.700758178390151,0.604986097284058,0.515544297424836,0.566421176762421
127,258066,"Corpus Christi, TX MSA",7.93624814247147,3.57516642263428,24.4549215636904,0.873995875374861,0.720292741152124,0.95910843560076,0.598364299337055,0.413556846598254,0.700700764568999,0.601518272426007,0.438386821794187,0.66164297792408
128,289405,"Brownsville-Harlingen, TX MSA",28.5209964803917,9.99204469600047,95.6976266506337,0.964938111447561,0.899920383622756,0.98955042005743,0.682291053298377,0.603637489632018,0.71206517563373,0.683906875905498,0.606573369602317,0.705998053830246
129,197588,"Reading, PA MSA",3.17298114243682,2.80223563755416,3.60528719238228,0.684838971582413,0.643142073208085,0.722629586316194,0.468381021834479,0.421013496738286,0.511311022903936,0.469147081634369,0.40605735875626,0.405784182214172
130,353890,"Gulfport-Biloxi, MS MSA",11.4128402506689,5.81485656025525,31.4675640888176,0.912379392155131,0.828026712329409,0.968221245305881,0.847016940889343,0.752045673166367,0.909888346951179,0.847305554755593,0.754260640931508,0.892134312738539
131,274804,"Manchester-Nashua, NH MSA",7.08716256433576,3.72070436502349,14.5509051921386,0.858899807797237,0.731233685374063,0.931275753171681,0.658129311792475,0.514262829654474,0.739689497492478,0.658962547895705,0.503604801049941,0.729661762796448
132,208523,"Salisbury, MD-DE MSA",5.823884410128,3.9989264478818,7.23785081465942,0.828293295405906,0.749932884979744,0.861837439647883,0.500676081525724,0.410218871729811,0.539398564940741,0.501586518740833,0.405167877530635,0.462324253612106
133,241745,"Fort Wayne, IN MSA",5.48662449560818,3.4349298449992,9.93014192324038,0.817738574819462,0.708873239010728,0.899296504749886,0.584640931732214,0.461043032646812,0.677235959509147,0.584965001344019,0.258184722409162,0.571926124806589
134,272066,"Flint, MI MSA",9.11304223498267,4.51249342718187,17.8982194153714,0.89026716060184,0.778393029012229,0.944128520452645,0.669437205132951,0.543244783127632,0.73019204948791,0.670420284183637,0.467087416326165,0.680337658895475
135,168200,"Peoria, IL MSA",3.28543464762983,2.71479278330266,4.49505772175205,0.69562626950397,0.631647761055465,0.777533446309066,0.419001980284628,0.346506366561881,0.51181300690558,0.419910750054046,0.342531107124486,0.340911622283682
136,171680,"Canton-Massillon, OH MSA",3.40181124953459,2.77503581597675,4.50669704610775,0.706038952003345,0.639644290627643,0.778108004649734,0.431801030163104,0.357233726675272,0.512741196276076,0.431875236478181,0.361322389193637,0.367073468681655
137,229317,"Anchorage, AK MSA",7.7547748734798,5.73692945582808,13.4598976796555,0.871047191399475,0.82569072747023,0.92570523017337,0.578364233513694,0.527052278375497,0.640199098724595,0.578618022333647,0.525689844746534,0.639865300929046
138,242398,"Shreveport-Bossier City, LA MSA",5.17781634472086,3.81306550377591,7.69290379176899,0.806868391340383,0.737743818193067,0.870010073300286,0.613327594507017,0.533216647327571,0.68650475449513,0.614121080842214,0.528963787827084,0.643024014752112
139,250251,"Savannah, GA MSA",6.36624899416991,3.51111413386162,13.3328630402339,0.842921632359058,0.715190118613383,0.924997354508004,0.635056973732812,0.487734383573287,0.729721223937126,0.636198147281435,0.498784547281477,0.672979409529544
140,320701,"Beaumont-Port Arthur, TX MSA",18.2387563821962,8.59687134004664,48.1630361586343,0.945171700359124,0.883678612783034,0.979237189351886,0.815702469994401,0.745007749407467,0.854865412057128,0.816939770756589,0.744283125775722,0.841577051325622
141,201541,"Tallahassee, FL MSA",4.42348303624178,3.45231451134992,8.87628887730259,0.773933800173538,0.710339253068522,0.887340304735115,0.512730926468853,0.438123050706,0.645777214054762,0.520472198695146,0.354358865274306,0.563011250877567
142,159455,"Naples-Marco Island, FL MSA",4.31981544894589,3.00334632784531,6.6254797445172,0.768508629172106,0.667038066596392,0.849067533437479,0.414272971237305,0.295272663565412,0.508748986250398,0.413552438053025,0.285958602463123,0.318267662080823
143,190002,"Eugene-Springfield, OR MSA",5.0548287119133,2.30853028571887,16.2364411838082,0.802169359835441,0.566823963200204,0.938410148586179,0.497236234324375,0.234687406034896,0.649225013213389,0.497298579036563,0.236595763913584,0.587462020332898
144,180248,"Davenport-Moline-Rock Island, IA-IL MSA",4.38378707496229,3.98678362887398,5.4443086168764,0.771886731061499,0.749171238499733,0.816321948226782,0.474744734853777,0.448836505938957,0.525425466300282,0.475370538696557,0.451277433995248,0.476455855326728
145,238461,"Montgomery, AL MSA",4.90625698028803,3.07385590618782,12.5482154193301,0.796178633932605,0.674675706825765,0.920307392997132,0.637468050181412,0.495922425140983,0.782072655236169,0.638807933907718,0.483162989702691,0.776373953705496
146,269631,"Hickory-Lenoir-Morganton, NC MSA",12.288373466263,5.37035446561757,29.7524350204356,0.918622264960823,0.813792551981016,0.966389305637903,0.728906694397767,0.609334336147442,0.783391415742926,0.729299728318632,0.607426588721917,0.782660355813921
147,151481,"Ann Arbor, MI MSA",4.7253441337469,3.29754839202423,7.72287392349241,0.788375201531182,0.696744404898289,0.870514524786158,0.412077721873917,0.308398996788429,0.505017002414928,0.410203125992326,0.314129953622288,0.318072715563781
148,208982,"Trenton-Princeton, NJ MSA",8.13894548892591,6.1248114467688,12.7092002441347,0.877133960245755,0.836729667730823,0.921316842854726,0.568766168895214,0.522164308570732,0.619726212888444,0.567632854868636,0.520598817900207,0.589298873517051
149,244590,"Ocala, FL MSA",9.9859110062932,7.52843733434955,13.5588317140403,0.899858911283128,0.867170309642167,0.926247333023207,0.668928745436705,0.631227207902205,0.699363943725004,0.66904668565861,0.632617117206024,0.698721988249517
150,210172,"Fort Collins, CO MSA",5.76137793698384,5.10682399717736,8.03596424551916,0.826430411103439,0.804183578570023,0.875559426417608,0.588883003926927,0.563929029363572,0.643990363441186,0.588672955926698,0.399706436075399,0.636294784669227
151,188852,"Huntington-Ashland, WV-KY-OH MSA",4.37345468826985,4.09167974444191,4.65681665631552,0.77134780824822,0.755601595809548,0.785261032631849,0.530547433028012,0.512832306883095,0.546200373441365,0.53066977947081,0.513226330645073,0.546916469995668
152,147305,"Lincoln, NE MSA",4.49336804166889,3.81776464904038,6.35888229003882,0.77744979028502,0.738066619624822,0.842739658577027,0.436490730029242,0.391443796497951,0.511170048832518,0.437918118276296,0.352842163463102,0.516207333184722
153,170063,"Rockford, IL MSA",4.4738941829207,3.88695558698346,7.00737263959332,0.776481079097144,0.742729244617877,0.857293160870343,0.505964883307272,0.467399051203423,0.598303128789667,0.505835380728033,0.469340125496385,0.599842834631502
154,198011,"Gainesville, FL MSA",5.75809568391229,3.45772815158339,12.3781505808382,0.826331472261927,0.710792764450822,0.919212487077994,0.600530839930694,0.467623390114023,0.707374503404671,0.601622477833629,0.47836264385176,0.645169414749147
155,210788,"Boulder, CO MSA",9.422619749536,4.36867677453105,17.9290606051592,0.893872402093988,0.771097737001304,0.94422462938676,0.645612826111529,0.506879818801369,0.702509873330656,0.646198205449434,0.471340661135623,0.658219298484069
156,230158,"Greeley, CO MSA",6.27221485136871,4.10537127449188,8.8578768782547,0.840566685979869,0.756416671443737,0.887106130086893,0.709001249811852,0.613837701822215,0.761631765054226,0.709284584851937,0.611124938491575,0.7557222532487
157,140755,"South Bend-Mishawaka, IN-MI MSA",3.77855744354035,2.83734872752263,5.86806969956166,0.735348736934103,0.647558303179346,0.829586209571659,0.434064671967602,0.333398637847709,0.542123286444953,0.434947766130553,0.327685907752466,0.518893401796826
158,181837,"Green Bay, WI MSA",6.7410663482504,5.89655706148893,7.6607499018826,0.851655517341178,0.830409510232486,0.869464476349208,0.563000272207132,0.538373892793134,0.583642747720597,0.563124064827485,0.525881209857364,0.587697351374499
159,186607,"Lubbock, TX MSA",5.50188073683972,4.03643388252664,18.2427629386964,0.818243970047522,0.752256563812699,0.945183741993445,0.57906035238335,0.502155643813473,0.72700170550591,0.575654830837228,0.494184911679821,0.686675624227193
160,195877,"Columbus, GA-AL MSA",3.88835525247395,3.01236767629117,6.75015979697943,0.742821852667975,0.668035211016738,0.851855358972764,0.609063080149487,0.522390175821989,0.735425896446512,0.610117029556906,0.537334739221515,0.600583616467938
161,187290,"Spartanburg, SC MSA",4.00287303287666,2.81923678578525,6.67003764854485,0.750179435673644,0.645294072125457,0.850075808759766,0.584108028045275,0.464527141102198,0.698000915402688,0.585672157430558,0.426420258934675,0.590847023492655
162,148105,"Evansville, IN-KY MSA",5.7674490804313,3.64010124531605,14.4499704136903,0.826613120279994,0.7252823664488,0.930795706055386,0.469469970993973,0.353104401352145,0.589110509351242,0.470045397800078,0.348704355261178,0.587588732169768
163,162382,"Roanoke, VA MSA",5.13124797723877,3.24002927651863,15.613858858062,0.805115635721406,0.691360813543485,0.935954333320769,0.517696246301165,0.389294624234409,0.665381422887207,0.518424422690552,0.39462028906242,0.59690785691015
164,211812,"Clarksville, TN-KY MSA",6.59584319918541,3.51573341910433,20.4177586722592,0.848389361329345,0.715564327327536,0.951023027745026,0.687514835853849,0.537083831363422,0.803752604204325,0.688102241194388,0.539267299379182,0.768718882787296
165,170208,"Kingsport-Bristol, TN-VA MSA",5.18188197504726,4.73974955049782,5.74635230737217,0.807019919632407,0.789018388135093,0.825976559300572,0.553019489859533,0.532662750998452,0.574456297248172,0.554055778183331,0.521705600600721,0.575724187187817
166,196645,"Kennewick-Richland, WA MSA",6.48504604678118,4.28748052092,12.5067502468657,0.845799090278419,0.766762788747219,0.920043178262826,0.655555436650636,0.564117220129075,0.741449473454524,0.656332034518224,0.574428906753752,0.676219923236341
167,161783,"Wilmington, NC MSA",5.13288786826835,3.085106728594,9.61558246100166,0.805177898745456,0.67586210527772,0.896002139854164,0.543747816872059,0.396604808676413,0.647092904857437,0.539758516659409,0.402715511837621,0.540216256512256
168,178287,"Olympia-Lacey-Tumwater, WA MSA",7.72717724600508,4.73214876790955,15.6066426770429,0.870586636210914,0.788679509236614,0.935924719961009,0.613249770816281,0.521714825435013,0.686268055650739,0.6136455456233,0.522715787636205,0.670206773203046
169,121525,"Utica-Rome, NY MSA",3.93981738223896,3.05439803674819,5.78228562542102,0.746181128976158,0.672603246869347,0.827058007026903,0.418797347136684,0.33582711763081,0.509998302389073,0.4190661659585,0.33916065118921,0.499228459804946
170,101232,"Duluth, MN-WI MSA",3.78387936887968,2.72920579437152,6.58901194762938,0.735720961871975,0.63359303938812,0.84823217685016,0.350606849978702,0.23573808909732,0.477154257734361,0.346969023105303,0.235053899755195,0.188770108791882
171,165427,"Hagerstown-Martinsburg, MD-WV MSA",4.57321123366267,3.60468563456621,7.70977795282924,0.781335269921678,0.722583298135417,0.870294578375888,0.574190933718718,0.508086359630668,0.674283186246457,0.57345935068188,0.483576608534665,0.539972036909562
172,159707,"Longview, TX MSA",3.02057564091365,2.35344707730339,5.38163846288369,0.668937275910255,0.575091358695088,0.814182984067614,0.556669501152392,0.450705647785023,0.720670188429373,0.557134636688551,0.456744533999933,0.561373814898147
173,169517,"Crestview-Fort Walton Beach-Destin, FL MSA",4.42130279859197,3.08694671850843,10.6673404237558,0.773822322162946,0.676055309278812,0.906255921319147,0.593672808386429,0.481647273385491,0.745420768766028,0.595192312222692,0.492212847570103,0.678216293009245
174,160050,"San Luis Obispo-Paso Robles, CA MSA",7.91617016296185,3.32150234536887,17.7866485950956,0.87367628797587,0.698931418370278,0.943778053822026,0.564533856977444,0.366598660821531,0.643938802055103,0.565323567562084,0.3256302248865,0.593108775156533
175,193192,"Merced, CA MSA",6.18367729372744,2.77621714815583,18.3982583001031,0.838283928397367,0.639797628703405,0.945647028991087,0.695094789582269,0.465364798504889,0.819357895798991,0.695733832126,0.481910436318141,0.777130533141023
176,133233,"Laredo, TX MSA",5.91281967735675,3.36844939459806,18.8254087218639,0.830875951818805,0.703127497891556,0.946880303382811,0.475460706500091,0.321501293578807,0.615266405231125,0.481589488797985,0.347463998666277,0.553886708291567
177,219566,"Waco, TX MSA",24.8156641355476,18.2467382254352,30.0384827060474,0.959702871761246,0.94519568442068,0.96670937045037,0.801568389797325,0.78484361962676,0.809645908721222,0.801299550862574,0.7851599517928,0.810034664977387
178,133039,"Santa Cruz-Watsonville, CA MSA",6.42177984997408,4.32279847283002,18.3511462634943,0.844279931208785,0.768668373905174,0.945507491159324,0.486939320682535,0.401735905861124,0.601008308141587,0.48542827329791,0.399019467691527,0.556157221346302
179,135437,"Cedar Rapids, IA MSA",6.06071348343201,4.5398386202323,9.22548835952438,0.8350029245346,0.779727852980635,0.891604654298046,0.49604698722537,0.433001775245899,0.560605348725768,0.495188377264243,0.426525578775882,0.399740892282767
180,124051,"Bremerton-Silverdale-Port Orchard, WA MSA",3.55384928350723,2.58042833785041,8.7627296425731,0.718614966413793,0.612467439869679,0.885880308900372,0.455548056026009,0.336886153374344,0.642533324862122,0.456954768344518,0.317297773723438,0.537743536886793
181,141018,"Erie, PA MSA",5.49318956434627,3.06245890505295,8.70946085324589,0.817956400687401,0.673465006060968,0.885182330244091,0.521718544205649,0.359809592016234,0.597048150114871,0.522815324951328,0.356915261653062,0.592675548861276
182,88910,"Sioux Falls, SD MSA",3.49914612909707,3.15380476419665,3.90948864713275,0.714215993529243,0.682922668088896,0.744212072150815,0.331464934040582,0.294950515323947,0.36646566851775,0.329370287555834,0.281186593740081,0.178869819251565
183,92530,"Norwich-New London, CT MSA",3.44975485586168,2.72255384715071,5.03683054816856,0.710124330051789,0.632697806492771,0.80146244936439,0.348897638156101,0.261909739284563,0.451515071054595,0.348463061875513,0.25345117160714,0.0444730907692102
184,101813,"Kalamazoo-Portage, MI MSA",5.73820062051615,4.12875265930156,12.168284684015,0.825729341629389,0.757796099084036,0.917819148222785,0.384102402651466,0.306750811079904,0.488959654279944,0.381775187564402,0.290325202154865,0.366341339394267
185,145332,"Amarillo, TX MSA",3.83903827223929,2.53828797377387,6.88570702700254,0.739518095656623,0.60603366901935,0.854771631137011,0.547030650460537,0.393194596195424,0.679856251057277,0.548311548783667,0.407223103674533,0.517273073141791
186,206666,"College Station-Bryan, TX MSA",62.2072362312347,5.0872824277717,83.2776214319378,0.983924699752247,0.803431396979072,0.987991972119217,0.780672073754214,0.572054269792642,0.785373109284475,0.780668444826437,0.563757183150161,0.784428205367154
187,135389,"Atlantic City-Hammonton, NJ MSA",7.28352057348665,4.23560894059619,11.4779584006154,0.862703758448877,0.763906438477948,0.912876492047019,0.512304590212696,0.399704573058874,0.569486816061205,0.513475880905268,0.200530803656232,0.44854308635983
188,192950,"Lynchburg, VA MSA",7.08607917445702,3.58488325130822,25.0192284447271,0.858878235004109,0.721050887881753,0.960030741866832,0.732071368563211,0.577686905412548,0.845375265027835,0.732023753888216,0.557366596988698,0.81618917741133
